Time (microseconds),Temp (c) ,Pressure (Pa),Alt ASL (m),Chamber raw,Ox raw,Fuel raw,High Press raw,Voltage (V),,Time since beginning (us),Time since beginning (s),Alt AGL (m),Chamber (psi),Ox (psi),Fuel (psi),High press (psi),,,,,,,,,,,
2367969655,41.46,939.32,680.64,0.6594,2.2236,2.2646,0.4254,24.29,,44526998,44.526998,0.27,6.021423788,602.204851,593.6791794,1296.377421,,,,,,,,,,,
2368041655,41.46,939.11,682.49,0.6595,2.22,2.2658,0.4286,24.26,,44598998,44.598998,2.12,6.059162331,600.8456368,594.1274517,1306.015763,,,,,,,,,,,
2368113657,41.46,939.32,680.64,0.6617,2.214,2.2652,0.4308,24.28,,44671000,44.671,0.27,6.889410294,598.5802797,593.9033156,1312.642124,,,,,,,,,,,
2368185656,41.46,939.32,680.64,0.6602,2.2167,2.2643,0.4328,24.29,,44742999,44.742999,0.27,6.323332138,599.5996904,593.5671113,1318.666087,,,,,,,,,,,
2368257655,41.46,939.32,680.64,0.6608,2.2234,2.2651,0.4385,24.26,,44814998,44.814998,0.27,6.5497634,602.1293391,593.8659595,1335.834384,,,,,,,,,,,
2368340655,41.46,939.32,680.64,0.6606,2.2176,2.2647,0.4394,24.29,,44897998,44.897998,0.27,6.474286313,599.939494,593.7165354,1338.545168,,,,,,,,,,,
2368412655,41.47,939.36,680.28,0.6597,2.2214,2.2641,0.4423,24.25,,44969998,44.969998,-0.09,6.134639419,601.3742201,593.4923992,1347.279915,,,,,,,,,,,
2368484656,41.46,939.32,680.64,0.6616,2.2218,2.2652,0.4454,24.24,,45041999,45.041999,0.27,6.85167175,601.5252439,593.9033156,1356.617059,,,,,,,,,,,
2368556657,41.46,939.32,680.64,0.6614,2.2134,2.2645,0.4496,24.28,,45114000,45.114,0.27,6.776194663,598.353744,593.6418233,1369.267383,,,,,,,,,,,
2368628655,41.46,939.53,678.78,0.6594,2.2156,2.2634,0.4504,24.27,,45185998,45.185998,-1.59,6.021423788,599.1843749,593.230907,1371.676969,,,,,,,,,,,
2368700655,41.47,939.14,682.23,0.6608,2.2219,2.2637,0.4539,24.26,,45257998,45.257998,1.86,6.5497634,601.5629999,593.3429751,1382.218905,,,,,,,,,,,
2368772655,41.46,939.11,682.49,0.6604,2.2192,2.2637,0.4552,24.26,,45329998,45.329998,2.12,6.398809225,600.5435892,593.3429751,1386.134482,,,,,,,,,,,
2368844656,41.46,939.32,680.64,0.6595,2.2115,2.2641,0.4575,24.25,,45401999,45.401999,0.27,6.059162331,597.6363809,593.4923992,1393.06204,,,,,,,,,,,
2369211660,41.46,939.32,680.64,0.6601,2.2161,2.2631,0.4717,24.28,,45769003,45.769003,0.27,6.285593594,599.3731547,593.1188389,1435.832183,,,,,,,,,,,
2369283656,41.47,939.36,680.28,0.6596,2.2206,2.2621,0.4726,24.22,,45840999,45.840999,-0.09,6.096900875,601.0721725,592.7452786,1438.542966,,,,,,,,,,,
2369355656,41.47,939.36,680.28,0.6615,2.218,2.2634,0.4789,24.31,,45912999,45.912999,-0.09,6.813933206,600.0905178,593.230907,1457.518452,,,,,,,,,,,
2369427654,41.47,939.36,680.28,0.6601,2.2102,2.2634,0.479,24.29,,45984997,45.984997,-0.09,6.285593594,597.1455536,593.230907,1457.819651,,,,,,,,,,,
2369499656,41.47,939.36,680.28,0.6609,2.2181,2.2626,0.4844,24.29,,46056999,46.056999,-0.09,6.587501944,600.1282737,592.9320587,1474.084353,,,,,,,,,,,
2369571655,41.47,939.36,680.28,0.661,2.222,2.2631,0.4877,24.29,,46128998,46.128998,-0.09,6.625240488,601.6007558,593.1188389,1484.023893,,,,,,,,,,,
2369643655,41.47,939.36,680.28,0.6593,2.2142,2.2624,0.4877,24.3,,46200998,46.200998,-0.09,5.983685244,598.6557916,592.8573467,1484.023893,,,,,,,,,,,
2369715656,41.47,939.36,680.28,0.6611,2.213,2.2628,0.4926,24.27,,46272999,46.272999,-0.09,6.662979031,598.2027202,593.0067708,1498.782604,,,,,,,,,,,
2369787654,41.49,939.18,681.87,0.6609,2.2195,2.2626,0.4965,24.31,,46344997,46.344997,1.5,6.587501944,600.656857,592.9320587,1510.529334,,,,,,,,,,,
2369859654,41.49,939.39,680.02,0.6594,2.2187,2.2636,0.4976,24.27,,46416997,46.416997,-0.35,6.021423788,600.3548094,593.3056191,1513.842514,,,,,,,,,,,
2369931656,41.47,939.36,680.28,0.6617,2.2115,2.2624,0.5002,24.28,,46488999,46.488999,-0.09,6.889410294,597.6363809,592.8573467,1521.673667,,,,,,,,,,,
2370003656,41.49,939.39,680.02,0.6617,2.2169,2.2611,0.5035,24.29,,46560999,46.560999,-0.35,6.889410294,599.6752023,592.3717183,1531.613207,,,,,,,,,,,
2370075655,41.49,939.18,681.87,0.6595,2.22,2.263,0.507,24.28,,46632998,46.632998,1.5,6.059162331,600.8456368,593.0814829,1542.155143,,,,,,,,,,,
2370147657,41.49,939.18,681.87,0.6615,2.2138,2.2624,0.5085,24.25,,46705000,46.705,1.5,6.813933206,598.5047678,592.8573467,1546.673116,,,,,,,,,,,
2370219654,41.47,939.36,680.28,0.6616,2.2143,2.2604,0.5098,24.31,,46776997,46.776997,-0.09,6.85167175,598.6935476,592.1102261,1550.588693,,,,,,,,,,,
2370291655,41.49,939.39,680.02,0.6595,2.2192,2.2613,0.5136,24.26,,46848998,46.848998,-0.35,6.059162331,600.5435892,592.4464303,1562.034224,,,,,,,,,,,
2370363656,41.49,939.39,680.02,0.6609,2.2151,2.2621,0.5154,24.26,,46920999,46.920999,-0.35,6.587501944,598.9955952,592.7452786,1567.455791,,,,,,,,,,,
2370435655,41.47,939.36,680.28,0.6596,2.2126,2.2604,0.518,24.29,,46992998,46.992998,-0.09,6.096900875,598.0516964,592.1102261,1575.286944,,,,,,,,,,,
2370507657,41.49,939.39,680.02,0.6594,2.2189,2.2608,0.5217,24.28,,47065000,47.065,-0.35,6.021423788,600.4303213,592.2596502,1586.431277,,,,,,,,,,,
2370579656,41.49,939.18,681.87,0.6614,2.2131,2.2619,0.5244,24.26,,47136999,47.136999,1.5,6.776194663,598.2404762,592.6705665,1594.563628,,,,,,,,,,,
2370651656,41.49,939.39,680.02,0.6602,2.2152,2.261,0.5272,24.3,,47208999,47.208999,-0.35,6.323332138,599.0333511,592.3343623,1602.997178,,,,,,,,,,,
2370723655,41.49,939.39,680.02,0.6601,2.2179,2.2619,0.5273,24.27,,47280998,47.280998,-0.35,6.285593594,600.0527618,592.6705665,1603.298376,,,,,,,,,,,
2370795655,41.47,939.14,682.23,0.6614,2.2115,2.2617,0.534,24.31,,47352998,47.352998,1.86,6.776194663,597.6363809,592.5958545,1623.478654,,,,,,,,,,,
2370867657,41.49,939.39,680.02,0.6603,2.2185,2.2606,0.5354,24.3,,47425000,47.425,-0.35,6.361070681,600.2792975,592.1849381,1627.695429,,,,,,,,,,,
2370939654,41.49,939.39,680.02,0.6604,2.2094,2.2601,0.5367,24.27,,47496997,47.496997,-0.35,6.398809225,596.843506,591.998158,1631.611005,,,,,,,,,,,
2371011656,41.49,939.39,680.02,0.6615,2.2174,2.2619,0.5406,24.29,,47568999,47.568999,-0.35,6.813933206,599.8639821,592.6705665,1643.357735,,,,,,,,,,,
2371083655,41.49,939.39,680.02,0.6595,2.2123,2.2599,0.5429,24.29,,47640998,47.640998,-0.35,6.059162331,597.9384286,591.9234459,1650.285293,,,,,,,,,,,
2371155655,41.49,939.39,680.02,0.661,2.216,2.2607,0.5461,24.26,,47712998,47.712998,-0.35,6.625240488,599.3353987,592.2222942,1659.923635,,,,,,,,,,,
2371227656,41.49,939.39,680.02,0.6609,2.2159,2.2616,0.55,24.31,,47784999,47.784999,-0.35,6.587501944,599.2976428,592.5584984,1671.670365,,,,,,,,,,,
2371299654,41.49,939.39,680.02,0.6601,2.213,2.26,0.5507,24.3,,47856997,47.856997,-0.35,6.285593594,598.2027202,591.9608019,1673.778752,,,,,,,,,,,
2371371656,41.49,939.18,681.87,0.6617,2.2177,2.2607,0.5542,24.28,,47928999,47.928999,1.5,6.889410294,599.9772499,592.2222942,1684.320688,,,,,,,,,,,
2371443656,41.51,939.64,677.81,0.6616,2.213,2.2598,0.5576,24.29,,48000999,48.000999,-2.56,6.85167175,598.2027202,591.8860899,1694.561427,,,,,,,,,,,
2371515656,41.49,939.39,680.02,0.6593,2.2166,2.2609,0.5602,24.25,,48072999,48.072999,-0.35,5.983685244,599.5619345,592.2970062,1702.39258,,,,,,,,,,,
2371587655,41.49,939.18,681.87,0.6617,2.2125,2.2598,0.5616,24.26,,48144998,48.144998,1.5,6.889410294,598.0139405,591.8860899,1706.609354,,,,,,,,,,,
2371659655,41.49,939.18,681.87,0.6615,2.2182,2.2599,0.5668,24.3,,48216998,48.216998,1.5,6.813933206,600.1660297,591.9234459,1722.27166,,,,,,,,,,,
2371731656,41.51,939.21,681.61,0.66,2.2098,2.2603,0.5675,24.27,,48288999,48.288999,1.24,6.24785505,596.9945298,592.07287,1724.380048,,,,,,,,,,,
2371803655,41.49,939.18,681.87,0.661,2.2187,2.2605,0.5714,24.28,,48360998,48.360998,1.5,6.625240488,600.3548094,592.1475821,1736.126777,,,,,,,,,,,
2371875656,41.49,939.18,681.87,0.6608,2.2101,2.259,0.5739,24.3,,48432999,48.432999,1.5,6.5497634,597.1077976,591.5872416,1743.656732,,,,,,,,,,,
2371947655,41.51,939.21,681.61,0.6595,2.2168,2.2604,0.5776,24.26,,48504998,48.504998,1.24,6.059162331,599.6374464,592.1102261,1754.801065,,,,,,,,,,,
2372019657,41.51,939.43,679.66,0.6609,2.2098,2.26,0.5805,24.26,,48577000,48.577,-0.71,6.587501944,596.9945298,591.9608019,1763.535812,,,,,,,,,,,
2372091656,41.51,939.43,679.66,0.6597,2.2163,2.2588,0.5817,24.28,,48648999,48.648999,-0.71,6.134639419,599.4486666,591.5125296,1767.15019,,,,,,,,,,,
2372163656,41.51,939.43,679.66,0.6595,2.2071,2.2599,0.5856,24.28,,48720999,48.720999,-0.71,6.059162331,595.9751191,591.9234459,1778.89692,,,,,,,,,,,
2372235655,41.51,939.21,681.61,0.6608,2.218,2.2598,0.5854,24.28,,48792998,48.792998,1.24,6.5497634,600.0905178,591.8860899,1778.294523,,,,,,,,,,,
2372307655,41.51,939.43,679.66,0.6598,2.2071,2.259,0.5903,24.3,,48864998,48.864998,-0.71,6.172377963,595.9751191,591.5872416,1793.053235,,,,,,,,,,,
2372379657,41.51,939.21,681.61,0.6594,2.2155,2.259,0.5924,24.26,,48937000,48.937,1.24,6.021423788,599.146619,591.5872416,1799.378397,,,,,,,,,,,
2372451656,41.51,939.43,679.66,0.6608,2.2087,2.2599,0.5963,24.3,,49008999,49.008999,-0.71,6.5497634,596.5792143,591.9234459,1811.125126,,,,,,,,,,,
2372523655,41.51,939.21,681.61,0.6595,2.2158,2.2574,0.597,24.28,,49080998,49.080998,1.24,6.059162331,599.2598868,590.9895451,1813.233513,,,,,,,,,,,
2372595655,41.51,939.21,681.61,0.6603,2.2072,2.2584,0.601,24.26,,49152998,49.152998,1.24,6.361070681,596.0128751,591.3631054,1825.281441,,,,,,,,,,,
2372667656,41.51,939.43,679.66,0.6608,2.2178,2.26,0.605,24.29,,49224999,49.224999,-0.71,6.5497634,600.0150059,591.9608019,1837.329368,,,,,,,,,,,
2372739656,41.51,939.43,679.66,0.6595,2.2083,2.2585,0.6042,24.3,,49296999,49.296999,-0.71,6.059162331,596.4281905,591.4004615,1834.919783,,,,,,,,,,,
2372811656,41.51,939.43,679.66,0.6617,2.2173,2.2596,0.6094,24.24,,49368999,49.368999,-0.71,6.889410294,599.8262261,591.8113778,1850.582089,,,,,,,,,,,
2372883656,41.51,939.43,679.66,0.6608,2.2115,2.2588,0.613,24.28,,49440999,49.440999,-0.71,6.5497634,597.6363809,591.5125296,1861.425223,,,,,,,,,,,
2372955656,41.51,939.21,681.61,0.6597,2.2135,2.2595,0.6145,24.28,,49512999,49.512999,1.24,6.134639419,598.3915,591.7740218,1865.943196,,,,,,,,,,,
2373027656,41.51,939.21,681.61,0.6616,2.2137,2.2586,0.6175,24.26,,49584999,49.584999,1.24,6.85167175,598.4670119,591.4378175,1874.979142,,,,,,,,,,,
2373099656,41.51,939.43,679.66,0.6609,2.2109,2.2584,0.62,24.28,,49656999,49.656999,-0.71,6.587501944,597.4098452,591.3631054,1882.509097,,,,,,,,,,,
2373171654,41.51,939.43,679.66,0.6602,2.2143,2.259,0.623,24.28,,49728997,49.728997,-0.71,6.323332138,598.6935476,591.5872416,1891.545042,,,,,,,,,,,
2373243656,41.51,939.43,679.66,0.6611,2.2083,2.2582,0.6267,24.25,,49800999,49.800999,-0.71,6.662979031,596.4281905,591.2883934,1902.689375,,,,,,,,,,,
2373315656,41.51,939.43,679.66,0.6608,2.2171,2.2592,0.6281,24.28,,49872999,49.872999,-0.71,6.5497634,599.7507142,591.6619537,1906.90615,,,,,,,,,,,
2373387656,41.53,939.25,681.25,0.6601,2.2086,2.2585,0.6292,24.25,,49944999,49.944999,0.88,6.285593594,596.5414584,591.4004615,1910.21933,,,,,,,,,,,
2373459655,41.51,939.21,681.61,0.6611,2.2163,2.2578,0.6338,24.27,,50016998,50.016998,1.24,6.662979031,599.4486666,591.1389693,1924.074447,,,,,,,,,,,
2373531657,41.51,939.64,677.81,0.6607,2.212,2.2578,0.6351,24.29,,50089000,50.089,-2.56,6.512024856,597.8251607,591.1389693,1927.990023,,,,,,,,,,,
2373603656,41.51,939.43,679.66,0.6593,2.2119,2.2591,0.6374,24.27,,50160999,50.160999,-0.71,5.983685244,597.7874048,591.6245977,1934.917582,,,,,,,,,,,
2373687654,41.51,939.43,679.66,0.6609,2.214,2.259,0.6421,24.28,,50244997,50.244997,-0.71,6.587501944,598.5802797,591.5872416,1949.073896,,,,,,,,,,,
2373759656,41.51,939.43,679.66,0.6595,2.2124,2.2575,0.6429,24.3,,50316999,50.316999,-0.71,6.059162331,597.9761845,591.0269012,1951.483482,,,,,,,,,,,
2373831655,41.51,939.21,681.61,0.6596,2.2082,2.257,0.6479,24.23,,50388998,50.388998,1.24,6.096900875,596.3904346,590.840121,1966.543391,,,,,,,,,,,
2373903656,41.53,939.25,681.25,0.6614,2.2158,2.2592,0.6519,24.29,,50460999,50.460999,0.88,6.776194663,599.2598868,591.6619537,1978.591319,,,,,,,,,,,
2373975656,41.53,939.25,681.25,0.6596,2.2073,2.2574,0.6533,24.29,,50532999,50.532999,0.88,6.096900875,596.050631,590.9895451,1982.808094,,,,,,,,,,,
2374047657,41.51,939.43,679.66,0.6595,2.214,2.2584,0.6557,24.26,,50605000,50.605,-0.71,6.059162331,598.5802797,591.3631054,1990.03685,,,,,,,,,,,
2374119656,41.53,939.25,681.25,0.6607,2.2135,2.2591,0.6584,24.29,,50676999,50.676999,0.88,6.512024856,598.3915,591.6245977,1998.169201,,,,,,,,,,,
2374191655,41.51,939.43,679.66,0.6602,2.2071,2.2589,0.6612,24.3,,50748998,50.748998,-0.71,6.323332138,595.9751191,591.5498856,2006.60275,,,,,,,,,,,
2374321660,41.51,939.21,681.61,0.6614,2.2102,2.2591,0.6649,24.3,,50879003,50.879003,1.24,6.776194663,597.1455536,591.6245977,2017.747083,,,,,,,,,,,
2374393657,41.51,939.21,681.61,0.6595,2.2103,2.2578,0.6694,24.28,,50951000,50.951,1.24,6.059162331,597.1833095,591.1389693,2031.301002,,,,,,,,,,,
2374465656,41.51,939.43,679.66,0.6615,2.2163,2.2587,0.6714,24.27,,51022999,51.022999,-0.71,6.813933206,599.4486666,591.4751735,2037.324966,,,,,,,,,,,
2374537656,41.53,939.25,681.25,0.6608,2.2122,2.258,0.6743,24.28,,51094999,51.094999,0.88,6.5497634,597.9006726,591.2136813,2046.059713,,,,,,,,,,,
2374609655,41.53,939.25,681.25,0.6595,2.2075,2.2586,0.6768,24.3,,51166998,51.166998,0.88,6.059162331,596.1261429,591.4378175,2053.589668,,,,,,,,,,,
2374681655,41.51,939.43,679.66,0.6617,2.2157,2.2585,0.6806,24.24,,51238998,51.238998,-0.71,6.889410294,599.2221309,591.4004615,2065.035199,,,,,,,,,,,
2374753656,41.53,939.46,679.4,0.6607,2.214,2.2582,0.6816,24.31,,51310999,51.310999,-0.97,6.512024856,598.5802797,591.2883934,2068.047181,,,,,,,,,,,
2374825656,41.51,939.21,681.61,0.6596,2.2092,2.2586,0.6855,24.27,,51382999,51.382999,1.24,6.096900875,596.7679941,591.4378175,2079.79391,,,,,,,,,,,
2374897656,41.53,939.25,681.25,0.6617,2.2102,2.2574,0.6878,24.27,,51454999,51.454999,0.88,6.889410294,597.1455536,590.9895451,2086.721469,,,,,,,,,,,
2374969655,41.53,939.25,681.25,0.6608,2.2162,2.2584,0.6919,24.28,,51526998,51.526998,0.88,6.5497634,599.4109106,591.3631054,2099.070594,,,,,,,,,,,
2375041655,41.53,939.46,679.4,0.6595,2.2124,2.2585,0.6937,24.27,,51598998,51.598998,-0.97,6.059162331,597.9761845,591.4004615,2104.492162,,,,,,,,,,,
2375113654,41.53,939.25,681.25,0.6616,2.2104,2.258,0.6962,24.25,,51670997,51.670997,0.88,6.85167175,597.2210655,591.2136813,2112.022117,,,,,,,,,,,
2375185656,41.53,939.46,679.4,0.6614,2.2093,2.2571,0.7007,24.31,,51742999,51.742999,-0.97,6.776194663,596.80575,590.877477,2125.576035,,,,,,,,,,,
2375257656,41.53,939.25,681.25,0.6593,2.2141,2.2586,0.7005,24.26,,51814999,51.814999,0.88,5.983685244,598.6180357,591.4378175,2124.973639,,,,,,,,,,,
2375329656,41.53,939.25,681.25,0.6615,2.2152,2.258,0.7039,24.26,,51886999,51.886999,0.88,6.813933206,599.0333511,591.2136813,2135.214377,,,,,,,,,,,
2375401655,41.53,939.25,681.25,0.6595,2.2107,2.2574,0.7062,24.28,,51958998,51.958998,0.88,6.059162331,597.3343333,590.9895451,2142.141935,,,,,,,,,,,
2375473655,41.53,939.25,681.25,0.6599,2.2074,2.2588,0.7101,24.27,,52030998,52.030998,0.88,6.210116506,596.088387,591.5125296,2153.888665,,,,,,,,,,,
2375545657,41.53,939.46,679.4,0.661,2.2108,2.2574,0.712,24.23,,52103000,52.103,-0.97,6.625240488,597.3720893,590.9895451,2159.61143,,,,,,,,,,,
2375617656,41.53,939.46,679.4,0.6598,2.2137,2.2578,0.7133,24.29,,52174999,52.174999,-0.97,6.172377963,598.4670119,591.1389693,2163.527007,,,,,,,,,,,
2375689655,41.53,939.46,679.4,0.6601,2.2142,2.2585,0.7172,24.26,,52246998,52.246998,-0.97,6.285593594,598.6557916,591.4004615,2175.273736,,,,,,,,,,,
2375761656,41.53,939.46,679.4,0.661,2.2136,2.2588,0.722,24.3,,52318999,52.318999,-0.97,6.625240488,598.4292559,591.5125296,2189.731249,,,,,,,,,,,
2375833656,41.54,939.28,680.99,0.6605,2.2102,2.2574,0.7234,24.28,,52390999,52.390999,0.62,6.436547769,597.1455536,590.9895451,2193.948024,,,,,,,,,,,
2375905656,41.54,939.28,680.99,0.6602,2.2073,2.2577,0.7282,24.27,,52462999,52.462999,0.62,6.323332138,596.050631,591.1016132,2208.405537,,,,,,,,,,,
2375977656,41.54,939.5,679.04,0.6608,2.2091,2.258,0.7277,24.27,,52534999,52.534999,-1.33,6.5497634,596.7302381,591.2136813,2206.899546,,,,,,,,,,,
2376049654,41.53,939.25,681.25,0.6603,2.2098,2.2573,0.7303,24.27,,52606997,52.606997,0.88,6.361070681,596.9945298,590.9521891,2214.730699,,,,,,,,,,,
2376121654,41.53,939.46,679.4,0.6609,2.2143,2.2579,0.7359,24.26,,52678997,52.678997,-0.97,6.587501944,598.6935476,591.1763253,2231.597798,,,,,,,,,,,
2376193656,41.53,939.46,679.4,0.6607,2.2164,2.2587,0.7384,24.3,,52750999,52.750999,-0.97,6.512024856,599.4864226,591.4751735,2239.127752,,,,,,,,,,,
2376265655,41.53,939.25,681.25,0.6596,2.2147,2.2575,0.7388,24.29,,52822998,52.822998,0.88,6.096900875,598.8445714,591.0269012,2240.332545,,,,,,,,,,,
2376337656,41.53,939.25,681.25,0.6617,2.2143,2.2583,0.7442,24.25,,52894999,52.894999,0.88,6.889410294,598.6935476,591.3257494,2256.597247,,,,,,,,,,,
2376409656,41.53,939.25,681.25,0.6609,2.2133,2.258,0.7464,24.28,,52966999,52.966999,0.88,6.587501944,598.3159881,591.2136813,2263.223607,,,,,,,,,,,
2376481655,41.54,939.5,679.04,0.6596,2.2118,2.2567,0.7471,24.28,,53038998,53.038998,-1.33,6.096900875,597.7496488,590.7280529,2265.331995,,,,,,,,,,,
2376553656,41.53,939.46,679.4,0.6609,2.2117,2.2582,0.7508,24.26,,53110999,53.110999,-0.97,6.587501944,597.7118929,591.2883934,2276.476328,,,,,,,,,,,
2376625655,41.53,939.25,681.25,0.6615,2.2101,2.2587,0.7539,24.31,,53182998,53.182998,0.88,6.813933206,597.1077976,591.4751735,2285.813472,,,,,,,,,,,
2376697657,41.54,939.28,680.99,0.6596,2.2077,2.2575,0.7563,24.26,,53255000,53.255,0.62,6.096900875,596.2016548,591.0269012,2293.042228,,,,,,,,,,,
2376769656,41.54,939.28,680.99,0.6611,2.2082,2.2584,0.7568,24.27,,53326999,53.326999,0.62,6.662979031,596.3904346,591.3631054,2294.548219,,,,,,,,,,,
2376841658,41.53,939.46,679.4,0.6616,2.2088,2.2585,0.7618,24.29,,53399001,53.399001,-0.97,6.85167175,596.6169703,591.4004615,2309.608128,,,,,,,,,,,
2376913656,41.54,939.5,679.04,0.6603,2.2089,2.2572,0.7641,24.24,,53470999,53.470999,-1.33,6.361070681,596.6547262,590.9148331,2316.535687,,,,,,,,,,,
2376985655,41.54,939.28,680.99,0.661,2.211,2.2576,0.7676,24.25,,53542998,53.542998,0.62,6.625240488,597.4476012,591.0642572,2327.077623,,,,,,,,,,,
2377057654,41.53,939.25,681.25,0.6601,2.2104,2.258,0.7674,24.29,,53614997,53.614997,0.88,6.285593594,597.2210655,591.2136813,2326.475227,,,,,,,,,,,
2377129656,41.54,939.28,680.99,0.6599,2.2122,2.2577,0.7722,24.26,,53686999,53.686999,0.62,6.210116506,597.9006726,591.1016132,2340.93274,,,,,,,,,,,
2377201654,41.54,939.28,680.99,0.6609,2.2147,2.2572,0.7737,24.27,,53758997,53.758997,0.62,6.587501944,598.8445714,590.9148331,2345.450713,,,,,,,,,,,
2377273655,41.53,939.46,679.4,0.6595,2.2137,2.2581,0.7769,24.29,,53830998,53.830998,-0.97,6.059162331,598.4670119,591.2510374,2355.089055,,,,,,,,,,,
2377345655,41.53,939.25,681.25,0.66,2.2147,2.2588,0.7811,24.25,,53902998,53.902998,0.88,6.24785505,598.8445714,591.5125296,2367.739379,,,,,,,,,,,
2377417656,41.53,939.46,679.4,0.6616,2.2165,2.2578,0.7828,24.28,,53974999,53.974999,-0.97,6.85167175,599.5241785,591.1389693,2372.859748,,,,,,,,,,,
2377489657,41.53,939.25,681.25,0.6594,2.2144,2.2574,0.7854,24.29,,54047000,54.047,0.88,6.021423788,598.7313035,590.9895451,2380.690901,,,,,,,,,,,
2377561656,41.53,939.46,679.4,0.6591,2.2144,2.2585,0.7869,24.25,,54118999,54.118999,-0.97,5.908208156,598.7313035,591.4004615,2385.208874,,,,,,,,,,,
2377633656,41.53,939.25,681.25,0.6616,2.2162,2.258,0.7908,24.3,,54190999,54.190999,0.88,6.85167175,599.4109106,591.2136813,2396.955603,,,,,,,,,,,
2377705656,41.53,939.25,681.25,0.6596,2.2139,2.257,0.7921,24.28,,54262999,54.262999,0.88,6.096900875,598.5425238,590.840121,2400.87118,,,,,,,,,,,
2377777656,41.53,939.25,681.25,0.661,2.2155,2.2591,0.7949,24.27,,54334999,54.334999,0.88,6.625240488,599.146619,591.6245977,2409.304729,,,,,,,,,,,
2377849656,41.53,939.46,679.4,0.6609,2.2156,2.2588,0.8004,24.29,,54406999,54.406999,-0.97,6.587501944,599.1843749,591.5125296,2425.870629,,,,,,,,,,,
2377921656,41.53,939.25,681.25,0.6597,2.2138,2.2577,0.8002,24.28,,54478999,54.478999,0.88,6.134639419,598.5047678,591.1016132,2425.268233,,,,,,,,,,,
2377993656,41.53,939.25,681.25,0.6608,2.2154,2.2588,0.8029,24.27,,54550999,54.550999,0.88,6.5497634,599.108863,591.5125296,2433.400584,,,,,,,,,,,
2378065655,41.53,939.46,679.4,0.6606,2.2157,2.259,0.8068,24.31,,54622998,54.622998,-0.97,6.474286313,599.2221309,591.5872416,2445.147313,,,,,,,,,,,
2378137655,41.53,939.25,681.25,0.6604,2.2143,2.2576,0.8084,24.3,,54694998,54.694998,0.88,6.398809225,598.6935476,591.0642572,2449.966484,,,,,,,,,,,
2378209657,41.53,939.25,681.25,0.6608,2.2156,2.2587,0.8127,24.28,,54767000,54.767,0.88,6.5497634,599.1843749,591.4751735,2462.918007,,,,,,,,,,,
2378281656,41.53,939.25,681.25,0.6614,2.2162,2.2583,0.8175,24.28,,54838999,54.838999,0.88,6.776194663,599.4109106,591.3257494,2477.37552,,,,,,,,,,,
2378353656,41.53,939.25,681.25,0.6596,2.2149,2.2579,0.8181,24.26,,54910999,54.910999,0.88,6.096900875,598.9200833,591.1763253,2479.182709,,,,,,,,,,,
2378425655,41.53,939.25,681.25,0.661,2.2159,2.2578,0.8195,24.26,,54982998,54.982998,0.88,6.625240488,599.2976428,591.1389693,2483.399483,,,,,,,,,,,
2378497657,41.53,939.46,679.4,0.6613,2.2161,2.2585,0.8218,24.31,,55055000,55.055,-0.97,6.738456119,599.3731547,591.4004615,2490.327042,,,,,,,,,,,
2378569656,41.53,939.25,681.25,0.6598,2.2143,2.2575,0.8245,24.28,,55126999,55.126999,0.88,6.172377963,598.6935476,591.0269012,2498.459393,,,,,,,,,,,
2378641656,41.53,939.25,681.25,0.6616,2.2147,2.2576,0.8293,24.28,,55198999,55.198999,0.88,6.85167175,598.8445714,591.0642572,2512.916906,,,,,,,,,,,
2378713654,41.53,939.46,679.4,0.6598,2.2119,2.2583,0.8315,24.29,,55270997,55.270997,-0.97,6.172377963,597.7874048,591.3257494,2519.543266,,,,,,,,,,,
2378796655,41.53,939.25,681.25,0.6601,2.2117,2.2582,0.8335,24.27,,55353998,55.353998,0.88,6.285593594,597.7118929,591.2883934,2525.56723,,,,,,,,,,,
2378868656,41.53,939.46,679.4,0.6616,2.2145,2.2587,0.8368,24.29,,55425999,55.425999,-0.97,6.85167175,598.7690595,591.4751735,2535.50677,,,,,,,,,,,
2378940656,41.51,939.43,679.66,0.6596,2.2136,2.2576,0.8377,24.28,,55497999,55.497999,-0.71,6.096900875,598.4292559,591.0642572,2538.217554,,,,,,,,,,,
2379012654,41.53,939.46,679.4,0.6594,2.2143,2.2585,0.8415,24.26,,55569997,55.569997,-0.97,6.021423788,598.6935476,591.4004615,2549.663085,,,,,,,,,,,
2379084656,41.51,939.43,679.66,0.6607,2.2164,2.259,0.8435,24.3,,55641999,55.641999,-0.71,6.512024856,599.4864226,591.5872416,2555.687049,,,,,,,,,,,
2379156656,41.51,939.21,681.61,0.6596,2.2145,2.2577,0.8446,24.3,,55713999,55.713999,1.24,6.096900875,598.7690595,591.1016132,2559.000229,,,,,,,,,,,
